"workerid","col4_crit","species","prop2_crit","trial_num","question","time_in_seconds","prop1_crit","critter","col1_crit","tar1_crit","tar2_crit","col3_crit","col2_crit","distribution","col4","col5","col2","col3","col1","response","trial_type","prop1","prop2","col5_crit","tar2","tar1"
22,-99,"lorch","fatness",4,"find all of the creatures",6.31,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dc74dc","#dc74dc","#dc74dc","purple lorch","learning_trial",0.643516284175,0.290864507136,-99,0,0
22,-99,"lorch","fatness",5,"find all of the creatures",5.226,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dc74dc","#dc74dc","#dc74dc","purple lorch","learning_trial",0.314806824663,0.865437061704,-99,0,0
22,-99,"wug","fatness",6,"find all of the creatures",4.615,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","blue wug","learning_trial",0.53313281568,0.217631111084,-99,0,0
22,-99,"fep","fatness",7,"find all of the creatures",4.916,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec900","#eec900","#eec900","gold fep","learning_trial",0.936080663574,0.420438095195,-99,0,0
22,-99,"lorch","fatness",8,"find all of the creatures",9.799,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec901","#eec901","#eec901","golden lorch","learning_trial",0.503099153425,0.298142523604,-99,0,0
22,-99,"fep","fatness",9,"find all of the creatures",5.451,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec900","#eec900","#eec900","gold fep","learning_trial",0.915087074778,0.765400291476,-99,0,0
22,-99,"fep","fatness",10,"find all of the creatures",4.854,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec900","#eec900","#eec900","gold fep","learning_trial",0.383862324423,0.865671648226,-99,0,0
22,-99,"wug","fatness",11,"find all of the creatures",5.39,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","blue wug","learning_trial",0.878167527944,0.65146682977,-99,0,0
22,-99,"wug","fatness",12,"find all of the creatures",4.252,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","blue wug","learning_trial",0.774667957295,0.40360356023,-99,0,0
22,-99,"lorch","fatness",1,"find all of the creatures",5.761,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec901","#eec901","#eec901","fep","test_trial",0.503099153425,0.298142523604,-99,0,0
22,-99,"lorch","fatness",2,"find all of the creatures",3.284,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dc74dc","#dc74dc","#dc74dc","lorch","test_trial",0.643516284175,0.290864507136,-99,0,0
22,-99,"wug","fatness",3,"find all of the creatures",1.522,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","wug","test_trial",0.53313281568,0.217631111084,-99,0,0
22,-99,"fep","fatness",4,"find all of the creatures",4.407,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec900","#eec900","#eec900","lorch","test_trial",0.383862324423,0.865671648226,-99,0,0
23,-99,"lorch","fatness",1,"find creatures",25.422,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dd74dd","#dd74dd","#dd74dd","lorch is purple","learning_trial",0.682147661627,0.617663730094,-99,0,0
23,-99,"fep","fatness",2,"find creatures",17.929,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc901","#edc901","#edc901","fep is yellow and tall","learning_trial",0.999659818147,0.376876957434,-99,0,0
23,-99,"wug","fatness",3,"find creatures",9.046,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","wug is blue","learning_trial",0.720593851836,0.140089843658,-99,0,0
23,-99,"wug","fatness",4,"find creatures",6.03,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","wug is blue","learning_trial",0.178122219235,0.187816566652,-99,0,0
23,-99,"fep","fatness",5,"find creatures",8.433,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc901","#edc901","#edc901","fep is yellow","learning_trial",0.82191695063,0.041930582051,-99,0,0
23,-99,"fep","fatness",6,"find creatures",6.346,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc901","#edc901","#edc901","fep is yellow","learning_trial",0.29178811523,0.583248728026,-99,0,0
23,-99,"wug","fatness",7,"find creatures",5.366,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","wug is blue","learning_trial",0.116020584735,0.329008075578,-99,0,0
23,-99,"fep","fatness",8,"find creatures",8.388,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc901","#edc901","#edc901","fep is yellow","learning_trial",0.634628034247,0.127233934335,-99,0,0
23,-99,"lorch","fatness",9,"find creatures",9.634,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dd74dd","#dd74dd","#dd74dd","lorch is purple","learning_trial",0.302207834922,0.965554674889,-99,0,0
23,-99,"lorch","fatness",10,"find creatures",7.44,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dd74dd","#dd74dd","#dd74dd","lorch is purple","learning_trial",0.525055128789,0.48163248545,-99,0,0
23,-99,"lorch","fatness",11,"find creatures",40.24,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec901","#eec901","#eec901","yellow lorch, kind of fat, stout beak, white in eyes","learning_trial",0.368426861645,0.862888256915,-99,0,0
23,-99,"wug","fatness",12,"find creatures",7.281,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","wug is blue","learning_trial",0.300670059195,0.0725597824708,-99,0,0
23,-99,"wug","fatness",1,"find creatures",5.055,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","wug","test_trial",0.720593851836,0.140089843658,-99,0,0
23,-99,"lorch","fatness",2,"find creatures",3.677,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dd74dd","#dd74dd","#dd74dd","lorch","test_trial",0.302207834922,0.965554674889,-99,0,0
23,-99,"fep","fatness",3,"find creatures",3.087,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc901","#edc901","#edc901","fep","test_trial",0.29178811523,0.583248728026,-99,0,0
23,-99,"lorch","fatness",4,"find creatures",4.098,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec901","#eec901","#eec901","fep","test_trial",0.368426861645,0.862888256915,-99,0,0
24,-99,"lorch","fatness",1,"find all of the creatures",17.546,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dc74dc","#dc74dc","#dc74dc","Purple critters are lorches","learning_trial",0.505614194875,0.853875549915,-99,0,0
24,-99,"fep","fatness",2,"find all of the creatures",7.883,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec901","#eec901","#eec901","Yellow critters are Fep","learning_trial",0.365634655168,0.726405620448,-99,0,0
24,-99,"fep","fatness",3,"find all of the creatures",7.285,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec901","#eec901","#eec901","Yellow critters are fep","learning_trial",0.294028515165,0.256026142658,-99,0,0
24,-99,"fep","fatness",4,"find all of the creatures",6.547,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec901","#eec901","#eec901","Yellow critters are fep","learning_trial",0.415495067336,0.582775463133,-99,0,0
24,-99,"lorch","fatness",5,"find all of the creatures",10.908,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec902","#eec902","#eec902","Chubby yellow critters are lorch","learning_trial",0.147048154076,0.716440210224,-99,0,0
24,-99,"wug","fatness",6,"find all of the creatures",7.308,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","Chubby blue critters are wug","learning_trial",0.604003658792,0.81859557336,-99,0,0
24,-99,"wug","fatness",7,"find all of the creatures",8.99,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","Skinny blue critters are wug","learning_trial",0.839784411266,0.162996772209,-99,0,0
24,-99,"fep","fatness",8,"find all of the creatures",8.206,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec901","#eec901","#eec901","Chubby yellow critters are fep","learning_trial",0.744979768629,0.616098178296,-99,0,0
24,-99,"lorch","fatness",9,"find all of the creatures",17.602,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dc74dc","#dc74dc","#dc74dc","Skinny purple critters are lorch","learning_trial",0.128425746785,0.228966909835,-99,0,0
24,-99,"lorch","fatness",10,"find all of the creatures",14.517,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dc74dc","#dc74dc","#dc74dc","Chubby purple critters are lorch","learning_trial",0.807483498222,0.728368206185,-99,0,0
24,-99,"wug","fatness",11,"find all of the creatures",9.238,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","Chubby blue critters are wug","learning_trial",0.882575627966,0.823225699083,-99,0,0
24,-99,"wug","fatness",12,"find all of the creatures",9.469,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","Blue critters are wug","learning_trial",0.188609119598,0.677531435445,-99,0,0
24,-99,"fep","fatness",1,"find all of the creatures",3.321,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec901","#eec901","#eec901","Lorch","test_trial",0.365634655168,0.726405620448,-99,0,0
24,-99,"wug","fatness",2,"find all of the creatures",2.953,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","Lorch","test_trial",0.604003658792,0.81859557336,-99,0,0
24,-99,"lorch","fatness",3,"find all of the creatures",4.327,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dc74dc","#dc74dc","#dc74dc","Wug","test_trial",0.505614194875,0.853875549915,-99,0,0
24,-99,"lorch","fatness",4,"find all of the creatures",6.385,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec902","#eec902","#eec902","Lorch","test_trial",0.147048154076,0.716440210224,-99,0,0
25,-99,"lorch","fatness",1,"find all of the creatures",12.987,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dc74dc","#dc74dc","#dc74dc","porch","learning_trial",0.425728001814,0.437955981782,-99,0,0
25,-99,"wug","fatness",2,"find all of the creatures",4.823,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","rug","learning_trial",0.933995248359,0.959938665941,-99,0,0
25,-99,"lorch","fatness",3,"find all of the creatures",6.054,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dc74dc","#dc74dc","#dc74dc","porch","learning_trial",0.793279555922,0.985532506472,-99,0,0
25,-99,"wug","fatness",4,"find all of the creatures",5.695,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","rug","learning_trial",0.875016162232,0.160850541462,-99,0,0
25,-99,"fep","fatness",5,"find all of the creatures",8.111,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec901","#eec901","#eec901","drep","learning_trial",0.820986224344,0.706947810626,-99,0,0
25,-99,"wug","fatness",6,"find all of the creatures",4.751,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","rug","learning_trial",0.120504428606,0.937019262095,-99,0,0
25,-99,"fep","fatness",7,"find all of the creatures",9.055,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec901","#eec901","#eec901","drep","learning_trial",0.00538714199336,0.182123411986,-99,0,0
25,-99,"fep","fatness",8,"find all of the creatures",4.582,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec901","#eec901","#eec901","drep","learning_trial",0.0882764188221,0.857382234361,-99,0,0
25,-99,"lorch","fatness",9,"find all of the creatures",5.695,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dc74dc","#dc74dc","#dc74dc","porch","learning_trial",0.575321442146,0.174590513465,-99,0,0
25,-99,"fep","fatness",10,"find all of the creatures",4.808,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec901","#eec901","#eec901","drep","learning_trial",0.618926527764,0.154736470964,-99,0,0
25,-99,"lorch","fatness",11,"find all of the creatures",9.518,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec901","#eec901","#eec901","porch","learning_trial",0.256272581708,0.887158271001,-99,0,0
25,-99,"wug","fatness",12,"find all of the creatures",4.527,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","rug","learning_trial",0.348809698234,0.491580898119,-99,0,0
25,-99,"wug","fatness",1,"find all of the creatures",2.527,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","wug","test_trial",0.348809698234,0.491580898119,-99,0,0
25,-99,"fep","fatness",2,"find all of the creatures",4.103,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec901","#eec901","#eec901","fep","test_trial",0.618926527764,0.154736470964,-99,0,0
25,-99,"lorch","fatness",3,"find all of the creatures",2.849,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec901","#eec901","#eec901","fep","test_trial",0.256272581708,0.887158271001,-99,0,0
25,-99,"lorch","fatness",4,"find all of the creatures",4.477,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dc74dc","#dc74dc","#dc74dc","lorch","test_trial",0.425728001814,0.437955981782,-99,0,0
26,-99,"wug","fatness",1,"find all of the creatures",29.035,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","wug blue wide head medium height","learning_trial",0.733013816954,0.350050074626,-99,0,0
26,-99,"wug","fatness",2,"find all of the creatures",16.178,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","wug blue tiny head fat body short","learning_trial",0.435930090799,0.991956191304,-99,0,0
26,-99,"fep","fatness",3,"find all of the creatures",13.839,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#eec901","#eec901","#eec901","fep gold wide head tiny body","learning_trial",0.179769787355,0.10601613619,-99,0,0
26,-99,"wug","fatness",4,"find all of the creatures",14.214,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","wug blue fat body short small head","learning_trial",0.616737265617,0.816367489744,-99,0,0
26,-99,"lorch","fatness",5,"find all of the creatures",11.833,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#dc74dc","#dc74dc","#dc74dc","lorch wide head tiny body","learning_trial",0.245918804621,0.2417237596,-99,0,0
26,-99,"lorch","fatness",6,"find all of the creatures",13.375,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#dc74dc","#dc74dc","#dc74dc","lorch fat body purple","learning_trial",0.434225855979,0.785304633957,-99,0,0
26,-99,"fep","fatness",7,"find all of the creatures",8.373,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#eec901","#eec901","#eec901","fep gold short legs fat","learning_trial",0.00303508109276,0.668102941337,-99,0,0
26,-99,"wug","fatness",8,"find all of the creatures",7.124,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","wug blue fat body","learning_trial",0.276188928325,0.928384901484,-99,0,0
26,-99,"lorch","fatness",9,"find all of the creatures",27.895,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc902","#edc902","#edc902","lorch gold short legs medium build","learning_trial",0.318028352491,0.611747823989,-99,0,0
26,-99,"fep","fatness",10,"find all of the creatures",13.389,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#eec901","#eec901","#eec901","fep tall gold long beak","learning_trial",0.926675117095,0.530975015633,-99,0,0
26,-99,"lorch","fatness",11,"find all of the creatures",16.193,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc902","#edc902","#edc902","lorch short beak gold short body fat","learning_trial",0.377900831913,0.873367064583,-99,0,0
26,-99,"fep","fatness",12,"find all of the creatures",15.513,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#eec901","#eec901","#eec901","fep medium beak wide head","learning_trial",0.585474151726,0.406296688061,-99,0,0
26,-99,"fep","fatness",1,"find all of the creatures",5.177,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#eec901","#eec901","#eec901","fep","test_trial",0.179769787355,0.10601613619,-99,0,0
26,-99,"lorch","fatness",2,"find all of the creatures",4.966,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#dc74dc","#dc74dc","#dc74dc","lorch","test_trial",0.245918804621,0.2417237596,-99,0,0
26,-99,"wug","fatness",3,"find all of the creatures",3.446,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","wug","test_trial",0.616737265617,0.816367489744,-99,0,0
26,-99,"lorch","fatness",4,"find all of the creatures",9.778,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc902","#edc902","#edc902","fep","test_trial",0.318028352491,0.611747823989,-99,0,0
27,-99,"fep","fatness",1,"find all of the creatures",6.525,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc901","#edc901","#edc901","fep","learning_trial",0.219462767,0.928346006662,-99,0,0
27,-99,"fep","fatness",2,"find all of the creatures",4.845,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc901","#edc901","#edc901","circle","learning_trial",0.645940635788,0.238249705576,-99,0,0
27,-99,"lorch","fatness",3,"find all of the creatures",5.778,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc800","#edc800","#edc800","no","learning_trial",0.0478898944086,0.856963771133,-99,0,0
27,-99,"lorch","fatness",4,"find all of the creatures",5.664,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dc74dc","#dc74dc","#dc74dc","purple","learning_trial",0.638398465736,0.855248717243,-99,0,0
27,-99,"lorch","fatness",5,"find all of the creatures",4.245,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dc74dc","#dc74dc","#dc74dc","purple","learning_trial",0.227229340736,0.890932823756,-99,0,0
27,-99,"wug","fatness",6,"find all of the creatures",4.802,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","blue","learning_trial",0.0603070694754,0.0932729235675,-99,0,0
27,-99,"fep","fatness",7,"find all of the creatures",3.547,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc901","#edc901","#edc901","yellow","learning_trial",0.0953046381952,0.69393833749,-99,0,0
27,-99,"fep","fatness",8,"find all of the creatures",3.908,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc901","#edc901","#edc901","fat yellow","learning_trial",0.542870702891,0.872529470496,-99,0,0
27,-99,"wug","fatness",9,"find all of the creatures",4.659,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","fat blue","learning_trial",0.346691479461,0.901651980746,-99,0,0
27,-99,"wug","fatness",10,"find all of the creatures",6.071,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","big head blue","learning_trial",0.0802444475728,0.0522645439424,-99,0,0
27,-99,"wug","fatness",11,"find all of the creatures",3.813,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","blue","learning_trial",0.320084178347,0.660810087104,-99,0,0
27,-99,"lorch","fatness",12,"find all of the creatures",5.45,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dc74dc","#dc74dc","#dc74dc","purple","learning_trial",0.987801037142,0.486696774577,-99,0,0
27,-99,"fep","fatness",1,"find all of the creatures",3.793,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc901","#edc901","#edc901","lorch","test_trial",0.0953046381952,0.69393833749,-99,0,0
27,-99,"lorch","fatness",2,"find all of the creatures",2.722,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc800","#edc800","#edc800","feg","test_trial",0.0478898944086,0.856963771133,-99,0,0
27,-99,"lorch","fatness",3,"find all of the creatures",3.222,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dc74dc","#dc74dc","#dc74dc","bo","test_trial",0.987801037142,0.486696774577,-99,0,0
27,-99,"wug","fatness",4,"find all of the creatures",2.592,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","bluye","test_trial",0.346691479461,0.901651980746,-99,0,0
28,-99,"lorch","fatness",1,"find all of the creatures",12.373,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dc74dc","#dc74dc","#dc74dc","lorch","learning_trial",0.326837169595,0.189099633422,-99,0,0
28,-99,"wug","fatness",2,"find all of the creatures",16.876,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","wug long legs","learning_trial",0.97807005169,0.0943444301192,-99,0,0
28,-99,"fep","fatness",3,"find all of the creatures",10.469,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec902","#eec902","#eec902","fep med leg","learning_trial",0.665296978529,0.0321955662483,-99,0,0
28,-99,"fep","fatness",4,"find all of the creatures",11.245,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec902","#eec902","#eec902","fep med leg","learning_trial",0.787938213037,0.547687387279,-99,0,0
28,-99,"lorch","fatness",5,"find all of the creatures",15.065,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dc74dc","#dc74dc","#dc74dc","lorch purple","learning_trial",0.353295200721,0.177542168261,-99,0,0
28,-99,"wug","fatness",6,"find all of the creatures",17.645,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","wug long leg blue","learning_trial",0.842150959347,0.0787679675374,-99,0,0
28,-99,"wug","fatness",7,"find all of the creatures",9.837,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","wug","learning_trial",0.691144521873,0.565736128138,-99,0,0
28,-99,"lorch","fatness",8,"find all of the creatures",18.333,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc901","#edc901","#edc901","lorch yel short leg","learning_trial",0.247438095458,0.297995879022,-99,0,0
28,-99,"fep","fatness",9,"find all of the creatures",17.573,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec902","#eec902","#eec902","fep yel med leg","learning_trial",0.754251023729,0.509753974667,-99,0,0
28,-99,"wug","fatness",10,"find all of the creatures",17.228,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","wug big head or small body","learning_trial",0.178961704724,0.0138471434499,-99,0,0
28,-99,"lorch","fatness",11,"find all of the creatures",18.798,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dc74dc","#dc74dc","#dc74dc","lorch sh leg purple","learning_trial",0.183619606501,0.0551194479949,-99,0,0
28,-99,"fep","fatness",12,"find all of the creatures",13.966,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec902","#eec902","#eec902","fep yel med leg","learning_trial",0.582462212826,0.380584551047,-99,0,0
28,-99,"wug","fatness",1,"find all of the creatures",8.708,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","wug","test_trial",0.691144521873,0.565736128138,-99,0,0
28,-99,"lorch","fatness",2,"find all of the creatures",5.41,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dc74dc","#dc74dc","#dc74dc","fep","test_trial",0.353295200721,0.177542168261,-99,0,0
28,-99,"fep","fatness",3,"find all of the creatures",5.875,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec902","#eec902","#eec902","lorch","test_trial",0.754251023729,0.509753974667,-99,0,0
28,-99,"lorch","fatness",4,"find all of the creatures",9.294,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc901","#edc901","#edc901","fep","test_trial",0.247438095458,0.297995879022,-99,0,0
29,-99,"lorch","fatness",1,"find all of the creatures",24.826,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dd74dd","#dd74dd","#dd74dd","lorch, purple, round head, regular","learning_trial",0.181617714861,0.287561486502,-99,0,0
29,-99,"fep","fatness",2,"find all of the creatures",13.15,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc901","#edc901","#edc901","fep, tall, yellow","learning_trial",0.751301688854,0.206829247849,-99,0,0
29,-99,"fep","fatness",3,"find all of the creatures",10.112,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc901","#edc901","#edc901","fep, regular, yellow","learning_trial",0.522231885981,0.387577361524,-99,0,0
29,-99,"lorch","fatness",4,"find all of the creatures",15.831,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc900","#edc900","#edc900","lorch, regular, yellow","learning_trial",0.722882707761,0.251960413672,-99,0,0
29,-99,"lorch","fatness",5,"find all of the creatures",18.232,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dd74dd","#dd74dd","#dd74dd","lorch, purple, squat","learning_trial",0.154746521164,0.981495587088,-99,0,0
29,-99,"lorch","fatness",6,"find all of the creatures",28.827,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dd74dd","#dd74dd","#dd74dd","lorch, tall, purple, 4 toes, yellow beak","learning_trial",0.919512667454,0.248557415354,-99,0,0
29,-99,"wug","fatness",7,"find all of the creatures",13.328,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","wug, blue, regular, yellow beak, 4 toes","learning_trial",0.742934022878,0.439380870128,-99,0,0
29,-99,"wug","fatness",8,"find all of the creatures",12.108,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","wug, short, yellow beak","learning_trial",0.163061067785,0.274549136195,-99,0,0
29,-99,"fep","fatness",9,"find all of the creatures",11.807,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc901","#edc901","#edc901","fep, yellow, yellow, short","learning_trial",0.0776806124223,0.161383347733,-99,0,0
